DATA_REF_SYNTAX,SUB_EX_ID,TABLE_ID,ENS_MEMBER,GRID_LABEL,VERSION_NO,VAR_NAME,panels
CMIP6.ScenarioMIP.NCAR.CESM2-WACCM.ssp585,none,day,r1i1p1f1,gn,v20200702,pr,b,c
CMIP6.CMIP.NCAR.CESM2.historical,none,day,r4i1p1f1,gn,v20190401,pr,a,b,c
CMIP6.ScenarioMIP.NCAR.CESM2.ssp126,none,day,r4i1p1f1,gn,v20200528,pr,a
CMIP6.ScenarioMIP.NCAR.CESM2.ssp585,none,day,r4i1p1f1,gn,v20200528,pr,b,c
CMIP6.CMIP.CMCC.CMCC-CM2-SR5.historical,none,day,r1i1p1f1,gn,v20200616,pr,a,b,c
CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp126,none,day,r1i1p1f1,gn,v20200717,pr,a
CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585,none,day,r1i1p1f1,gn,v20200622,pr,b,c
CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1-HR.historical,none,day,r1i1p1f2,gr,v20191021,pr,a,b,c
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-CM6-1-HR.ssp126,none,day,r1i1p1f2,gr,v20200127,pr,a
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-CM6-1-HR.ssp585,none,day,r1i1p1f2,gr,v20191202,pr,b,c
CMIP6.CMIP.CNRM-CERFACS.CNRM-CM6-1.historical,none,day,r1i1p1f2,gr,v20180917,pr,a,b,c
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-CM6-1.ssp126,none,day,r1i1p1f2,gr,v20190219,pr,a
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-CM6-1.ssp585,none,day,r1i1p1f2,gr,v20190219,pr,b,c
CMIP6.CMIP.CNRM-CERFACS.CNRM-ESM2-1.historical,none,day,r1i1p1f2,gr,v20181206,pr,a,b,c
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-ESM2-1.ssp126,none,day,r1i1p1f2,gr,v20190328,pr,a
CMIP6.ScenarioMIP.CNRM-CERFACS.CNRM-ESM2-1.ssp585,none,day,r1i1p1f2,gr,v20191021,pr,b,c
CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3-Veg.historical,none,day,r1i1p1f1,gr,v20200225,pr,a,b,c
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg.ssp126,none,day,r1i1p1f1,gr,v20200225,pr,a
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg.ssp585,none,day,r1i1p1f1,gr,v20200225,pr,b,c
CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3.historical,none,day,r1i1p1f1,gr,v20200310,pr,a,b,c
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp126,none,day,r1i1p1f1,gr,v20200310,pr,a
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp585,none,day,r1i1p1f1,gr,v20200310,pr,b,c
CMIP6.CMIP.CAS.FGOALS-g3.historical,none,day,r1i1p1f1,gn,v20190826,pr,a,b,c
CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp126,none,day,r1i1p1f1,gn,v20200927,pr,a
CMIP6.ScenarioMIP.CAS.FGOALS-g3.ssp585,none,day,r1i1p1f1,gn,v20190818,pr,b,c
CMIP6.CMIP.NOAA-GFDL.GFDL-CM4.historical,none,day,r1i1p1f1,gr2,v20180701,pr,a,b,c
CMIP6.ScenarioMIP.NOAA-GFDL.GFDL-CM4.ssp585,none,day,r1i1p1f1,gr2,v20180701,pr,b,c
CMIP6.CMIP.NOAA-GFDL.GFDL-ESM4.historical,none,day,r1i1p1f1,gr1,v20190726,pr,a,b,c
CMIP6.ScenarioMIP.NOAA-GFDL.GFDL-ESM4.ssp126,none,day,r1i1p1f1,gr1,v20180701,pr,a
CMIP6.ScenarioMIP.NOAA-GFDL.GFDL-ESM4.ssp585,none,day,r1i1p1f1,gr1,v20180701,pr,b,c
CMIP6.CMIP.MOHC.HadGEM3-GC31-LL.historical,none,day,r1i1p1f3,gn,v20190624,pr,a,b,c
CMIP6.ScenarioMIP.MOHC.HadGEM3-GC31-LL.ssp126,none,day,r1i1p1f3,gn,v20200114,pr,a
CMIP6.ScenarioMIP.MOHC.HadGEM3-GC31-LL.ssp585,none,day,r1i1p1f3,gn,v20200114,pr,b,c
CMIP6.CMIP.CCCR-IITM.IITM-ESM.historical,none,day,r1i1p1f1,gn,v20191226,pr,a,b,c
CMIP6.ScenarioMIP.CCCR-IITM.IITM-ESM.ssp126,none,day,r1i1p1f1,gn,v20201112,pr,a
CMIP6.ScenarioMIP.CCCR-IITM.IITM-ESM.ssp585,none,day,r1i1p1f1,gn,v20200915,pr,b,c
CMIP6.CMIP.INM.INM-CM4-8.historical,none,day,r1i1p1f1,gr1,v20190530,pr,a,b,c
CMIP6.ScenarioMIP.INM.INM-CM4-8.ssp126,none,day,r1i1p1f1,gr1,v20190603,pr,a
CMIP6.ScenarioMIP.INM.INM-CM4-8.ssp585,none,day,r1i1p1f1,gr1,v20190603,pr,b,c
CMIP6.CMIP.INM.INM-CM5-0.historical,none,day,r1i1p1f1,gr1,v20190610,pr,a,b,c
CMIP6.ScenarioMIP.INM.INM-CM5-0.ssp126,none,day,r1i1p1f1,gr1,v20190619,pr,a
CMIP6.ScenarioMIP.INM.INM-CM5-0.ssp585,none,day,r1i1p1f1,gr1,v20190724,pr,b,c
CMIP6.CMIP.IPSL.IPSL-CM6A-LR.historical,none,day,r1i1p1f1,gr,v20180803,pr,a,b,c
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp126,none,day,r1i1p1f1,gr,v20190903,pr,a
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp585,none,day,r1i1p1f1,gr,v20190903,pr,b,c
CMIP6.CMIP.NIMS-KMA.KACE-1-0-G.historical,none,day,r2i1p1f1,gr,v20190920,pr,a,b,c
CMIP6.ScenarioMIP.NIMS-KMA.KACE-1-0-G.ssp126,none,day,r2i1p1f1,gr,v20191011,pr,a
CMIP6.ScenarioMIP.NIMS-KMA.KACE-1-0-G.ssp585,none,day,r2i1p1f1,gr,v20191011,pr,b,c
CMIP6.CMIP.KIOST.KIOST-ESM.historical,none,day,r1i1p1f1,gr1,v20191202,pr,a,b,c
CMIP6.ScenarioMIP.KIOST.KIOST-ESM.ssp126,none,day,r1i1p1f1,gr1,v20191202,pr,a
CMIP6.ScenarioMIP.KIOST.KIOST-ESM.ssp585,none,day,r1i1p1f1,gr1,v20210125,pr,b,c
CMIP6.CMIP.MIROC.MIROC-ES2L.historical,none,day,r1i1p1f2,gn,v20191129,pr,a,b,c
CMIP6.ScenarioMIP.MIROC.MIROC-ES2L.ssp126,none,day,r1i1p1f2,gn,v20200318,pr,a
CMIP6.ScenarioMIP.MIROC.MIROC-ES2L.ssp585,none,day,r1i1p1f2,gn,v20200318,pr,b,c
CMIP6.CMIP.MIROC.MIROC6.historical,none,day,r1i1p1f1,gn,v20191016,pr,a,b,c
CMIP6.ScenarioMIP.MIROC.MIROC6.ssp126,none,day,r1i1p1f1,gn,v20191016,pr,a
CMIP6.ScenarioMIP.MIROC.MIROC6.ssp585,none,day,r1i1p1f1,gn,v20191016,pr,b,c
CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.historical,none,day,r1i1p1f1,gn,v20190710,pr,a,b,c
CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126,none,day,r1i1p1f1,gn,v20190710,pr,a
CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585,none,day,r1i1p1f1,gn,v20190710,pr,b,c
CMIP6.CMIP.MPI-M.MPI-ESM1-2-LR.historical,none,day,r1i1p1f1,gn,v20190710,pr,a,b,c
CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp126,none,day,r1i1p1f1,gn,v20190710,pr,a
CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp585,none,day,r1i1p1f1,gn,v20190710,pr,b,c
CMIP6.CMIP.MRI.MRI-ESM2-0.historical,none,day,r1i1p1f1,gn,v20190603,pr,a,b,c
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126,none,day,r1i1p1f1,gn,v20191108,pr,a
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585,none,day,r1i1p1f1,gn,v20191108,pr,b,c
CMIP6.CMIP.NUIST.NESM3.historical,none,day,r1i1p1f1,gn,v20190812,pr,a,b,c
CMIP6.ScenarioMIP.NUIST.NESM3.ssp126,none,day,r1i1p1f1,gn,v20190806,pr,a
CMIP6.ScenarioMIP.NUIST.NESM3.ssp585,none,day,r1i1p1f1,gn,v20190811,pr,b,c
CMIP6.CMIP.NCC.NorESM2-LM.historical,none,day,r1i1p1f1,gn,v20190815,pr,a,b,c
CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp126,none,day,r1i1p1f1,gn,v20191108,pr,a
CMIP6.ScenarioMIP.NCC.NorESM2-LM.ssp585,none,day,r1i1p1f1,gn,v20191108,pr,b,c
CMIP6.CMIP.NCC.NorESM2-MM.historical,none,day,r1i1p1f1,gn,v20191108,pr,a,b,c
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp126,none,day,r1i1p1f1,gn,v20191108,pr,a
CMIP6.ScenarioMIP.NCC.NorESM2-MM.ssp585,none,day,r1i1p1f1,gn,v20191108,pr,b,c
CMIP6.CMIP.AS-RCEC.TaiESM1.historical,none,day,r1i1p1f1,gn,v20200626,pr,a,b,c
CMIP6.ScenarioMIP.AS-RCEC.TaiESM1.ssp585,none,day,r1i1p1f1,gn,v20200902,pr,b,c
CMIP6.CMIP.MOHC.UKESM1-0-LL.historical,none,day,r1i1p1f2,gn,v20190627,pr,a,b,c
CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp126,none,day,r1i1p1f2,gn,v20190708,pr,a
CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp585,none,day,r1i1p1f2,gn,v20190726,pr,b,c
