DATA_REF_SYNTAX,MODEL_ID,RCM_VERSION_ID,FREQUENCY,VAR_NAME,VERSION_NO,HANDLE,SUBPANEL
"CORDEX.output.AFR-22.GERICS.MOHC-HadGEM2-ES.rcp85.r1i1p1,v1,mon,mrso,version_no,hdl:21.14103/fa06036e-e758-40e4-b574-3de04d2a2041,1.5,2,4,,WAF,SAH,CAF,WSAF,ESAF,MDG,SEAF,NEAF,ARP"
"CORDEX.output.AFR-22.GERICS.NCC-NorESM1-M.rcp85.r1i1p1,v1,mon,mrso,version_no,hdl:21.14103/c7447efa-a514-4ebc-8748-eaeae004f311,1.5,2,none,,WAF,SAH,CAF,WSAF,ESAF,MDG,SEAF,NEAF,ARP"
"CORDEX.output.AFR-22.ICTP.MOHC-HadGEM2-ES.rcp85.r1i1p1,v0,mon,mrso,version_no,c580eeea-94fc-11e8-b7ea-40f2e9c6c8f6,1.5,2,4,,WAF,SAH,CAF,WSAF,ESAF,MDG,SEAF,NEAF,ARP"
"CORDEX.output.AFR-22.ICTP.MPI-M-MPI-ESM-MR.rcp85.r1i1p1,v0,mon,mrso,version_no,88f41ebe-d1fd-11e8-8fca-0894ef5023cc,1.5,2,4,,WAF,SAH,CAF,WSAF,ESAF,MDG,SEAF,NEAF,ARP"
"CORDEX.output.AFR-22.CLMcom-KIT.MOHC-HadGEM2-ES.rcp26.r1i1p1,v1,mon,mrso,version_no,2c6bbd08-1295-11ea-97ec-0800383c85fd,1.5,none,none,,WAF,SAH,CAF,WSAF,ESAF,MDG,SEAF,NEAF,ARP"
"CORDEX.output.AFR-22.CLMcom-KIT.NCC-NorESM1-M.rcp85.r1i1p1,v1,mon,mrso,version_no,53059cb6-1ac6-11ea-a1dd-0800383d1edd,1.5,2,none,,WAF,SAH,CAF,WSAF,ESAF,MDG,SEAF,NEAF,ARP"
"CORDEX.output.AFR-22.CLMcom-KIT.MPI-M-MPI-ESM-LR.rcp85.r1i1p1,v1,mon,mrso,version_no,83ad9366-1457-11ea-b0ad-0800383d3041,1.5,2,4,,WAF,SAH,CAF,WSAF,ESAF,MDG,SEAF,NEAF,ARP"
"CORDEX.output.AFR-22.GERICS.MPI-M-MPI-ESM-LR.rcp85.r1i1p1,v1,mon,mrso,version_no,hdl:21.14103/1024bf23-b238-46ff-b9ce-bbfbc7d35aad,1.5,2,4,,WAF,SAH,CAF,WSAF,ESAF,MDG,SEAF,NEAF,ARP"
"CORDEX.output.AFR-22.ICTP.NCC-NorESM1-M.rcp85.r1i1p1,v0,mon,mrso,version_no,34e4b216-bb7d-11e8-9434-40f2e9c6c560,1.5,2,none,,WAF,SAH,CAF,WSAF,ESAF,MDG,SEAF,NEAF,ARP"
"CORDEX.output.EAS-44.CLMcom.MPI-M-MPI-ESM-LR.rcp85.r1i1p1,v1,mon,mrso,version_no,,1.5,2,4,,TIB,ECA,EAS"
"CORDEX.output.EAS-44.CLMcom.MOHC-HadGEM2-ES.rcp85.r1i1p1,v1,mon,mrso,version_no,,1.5,2,4,,TIB,ECA,EAS"
"CORDEX.output.EAS-44.CLMcom.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1,v1,mon,mrso,version_no,,1.5,2,4,,TIB,ECA,EAS"
"CORDEX.output.SAM-44.SMHI.MOHC-HadGEM2-ES.rcp85.r1i1p1,v3,mon,mrso,version_no,51e57c10-407c-4c46-be85-d42fbdaed3cc,1.5,2,4,,NWS,NSA,SAM,NES,SWS,SES,SSA"
"CORDEX.output.SAM-44.SMHI.NCC-NorESM1-M.rcp85.r1i1p1,v3,mon,mrso,version_no,a9e89e11-155d-4395-be87-2ccd7ee0b8b8,1.5,2,none,,NWS,NSA,SAM,NES,SWS,SES,SSA"
"CORDEX.output.SAM-44.SMHI.MPI-M-MPI-ESM-LR.rcp85.r1i1p1,v3,mon,mrso,version_no,666166a9-60ed-4df6-9c20-566791c9299e,1.5,2,4,,NWS,NSA,SAM,NES,SWS,SES,SSA"
"CORDEX.output.SAM-44.SMHI.CSIRO-QCCCE-CSIRO-Mk3-6-0.rcp85.r1i1p1,v3,mon,mrso,version_no,c8d7a683-5e01-443f-98ac-36eff2be4cd2,1.5,2,4,,NWS,NSA,SAM,NES,SWS,SES,SSA"
"CORDEX.output.SAM-44.SMHI.MIROC-MIROC5.rcp85.r1i1p1,v3,mon,mrso,version_no,c7087d13-9a2f-43a5-8532-a87d0d3032b0,1.5,2,none,,NWS,NSA,SAM,NES,SWS,SES,SSA"
"CORDEX.output.SAM-44.SMHI.NOAA-GFDL-GFDL-ESM2M.rcp85.r1i1p1,v3,mon,mrso,version_no,48f94d31-3aee-4e1b-91c3-5ae6666c81de,1.5,2,none,,NWS,NSA,SAM,NES,SWS,SES,SSA"
"CORDEX.output.SAM-44.SMHI.IPSL-IPSL-CM5A-MR.rcp85.r1i1p1,v3,mon,mrso,version_no,a82906b5-ec7e-4175-b50f-bb3f34ed8b9c,1.5,2,4,,NWS,NSA,SAM,NES,SWS,SES,SSA"
"CORDEX.output.SAM-44.MPI-CSC.MPI-M-MPI-ESM-LR.rcp85.r1i1p1,v1,mon,mrso,version_no,6c54501f-9f92-4aee-977e-f0e65e083450,1.5,2,4,,NWS,NSA,SAM,NES,SWS,SES,SSA"
"CORDEX.output.SAM-44.SMHI.CCCma-CanESM2.rcp85.r1i1p1,v3,mon,mrso,version_no,8f4575c4-42db-447e-982d-8c8b83f67320,none,2,4,,NWS,NSA,SAM,NES,SWS,SES,SSA"
"CORDEX.output.SAM-22.GERICS.MOHC-HadGEM2-ES.rcp85.r1i1p1,v1,mon,mrso,version_no,hdl:21.14103/fbc43722-a4b6-41d7-8e4c-0e7e3e2c0b34,1.5,2,4,,NWS,NSA,SAM,NES,SWS,SES,SSA"
"CORDEX.output.SAM-22.GERICS.NCC-NorESM1-M.rcp85.r1i1p1,v1,mon,mrso,version_no,hdl:21.14103/6eb01251-4fc8-4efa-aa07-8fa540d7bf1e,1.5,2,none,,NWS,NSA,SAM,NES,SWS,SES,SSA"
"CORDEX.output.SAM-22.ICTP.MPI-M-MPI-ESM-MR.rcp85.r1i1p1,v0,mon,mrso,version_no,469ca718-af55-11e8-a2f9-40f2e9c6ca8e,1.5,2,4,,NWS,NSA,SAM,NES,SWS,SES,SSA"
