DATA_REF_SYNTAX,MODEL_ID,RCM_VERSION_ID,FREQUENCY,VAR_NAME,VERSION_NO,HANDLE,GWLs,SUBPANEL
CORDEX.output.EUR-11.CLMcom-ETH.MPI-M-MPI-ESM-LR.rcp85.r3i1p1,CLMcom-ETH-COSMO-crCLIM-v1-1,v1,day,sfcWind,version_no,4a334baa-fbbe-11e9-9bb2-d09466354597,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.GERICS.NCC-NorESM1-M.rcp85.r1i1p1,GERICS-REMO2015,v1,day,sfcWind,version_no,hdl:21.14103/17639248-1126-497b-86ad-a9b13309629c,1.5,2,none,NEU,WCE,MED
CORDEX.output.EUR-11.KNMI.MPI-M-MPI-ESM-LR.rcp85.r1i1p1,KNMI-RACMO22E,v1,day,sfcWind,version_no,032ee63f-51ea-4d66-b202-43a72dff4483,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.CLMcom-ETH.MPI-M-MPI-ESM-LR.rcp85.r2i1p1,CLMcom-ETH-COSMO-crCLIM-v1-1,v1,day,sfcWind,version_no,9bd01aee-01f2-11ea-a42f-80000208fe80,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.SMHI.MPI-M-MPI-ESM-LR.rcp85.r2i1p1,SMHI-RCA4,v1,day,sfcWind,version_no,46129698-9d4e-4784-8078-6ee213a3648a,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.CLMcom-ETH.MOHC-HadGEM2-ES.rcp85.r1i1p1,CLMcom-ETH-COSMO-crCLIM-v1-1,v1,day,sfcWind,version_no,dfd0c066-ebeb-11ea-ae74-44a842109655,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.CNRM.MPI-M-MPI-ESM-LR.rcp85.r1i1p1,CNRM-ALADIN63,v1,day,sfcWind,version_no,hdl:21.14103/faa752b6-3451-45e0-83bc-0af78ef3ae68,1.5,2,4,NEU,WCE,MED
CORDEX.output.EUR-11.DMI.NCC-NorESM1-M.rcp85.r1i1p1,DMI-HIRHAM5,v3,day,sfcWind,version_no,3ca2e436-8469-11e9-9003-db1587d41d43,1.5,2,none,NEU,WCE,MED
CORDEX.output.EUR-11.UHOH.MIROC-MIROC5.rcp85.r1i1p1,UHOH-WRF361H,v1,day,sfcWind,version_no,7e46713e-a805-11e6-92d6-000101001642,1.5,2,none,NEU,WCE,MED
CORDEX.output.EUR-11.GERICS.ICHEC-EC-EARTH.rcp85.r12i1p1,GERICS-REMO2015,v1,day,sfcWind,version_no,f99514f8-3e11-488d-8604-a6cf649b8050,1.5,2,4,NEU,WCE,MED
