DATA_REF_SYNTAX,MODEL_ID,RCM_VERSION_ID,FREQUENCY,VAR_NAME,VERSION_NO,HANDLE,SUBPANEL
CORDEX.output.EUR-11.KNMI.IPSL-IPSL-CM5A-MR.historical.r1i1p1,KNMI-RACMO22E,v1,mon,snw,version_no,674f0368-bd33-48a4-bfb4-652174e45e0d,NEU,WCE,MED
CORDEX.output.EUR-11.CNRM.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1,ALADIN53,v1,mon,snw,version_no,none,NEU,WCE,MED
CORDEX.output.EUR-11.DMI.ICHEC-EC-EARTH.historical.r3i1p1,DMI-HIRHAM5,v1,mon,snw,version_no,c6091937-c989-43ec-9bcc-e7889911f3e4,NEU,WCE,MED
CORDEX.output.EUR-11.DMI.MOHC-HadGEM2-ES.historical.r1i1p1,DMI-HIRHAM5,v1,mon,snw,version_no,79f4d846-db12-11e7-a90e-6f18e6fb0a61,NEU,WCE,MED
CORDEX.output.EUR-11.IPSL.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1,IPSL-WRF381P,v2,mon,snw,version_no,hdl:21.14103/e1d35e87-8854-45de-af2a-2d052f27fe45,NEU,WCE,MED
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.historical.r1i1p1,SMHI-RCA4,v1,mon,snw,version_no,d6b6e428-70b7-41db-b895-051507887c76,NEU,WCE,MED
CORDEX.output.EUR-11.MOHC.MOHC-HadGEM2-ES.historical.r1i1p1,MOHC-HadREM3-GA7-05,v1,mon,snw,version_no,hdl:21.14103/f2678981-55d5-4383-bad1-5a9a90d6d012,NEU,WCE,MED
CORDEX.output.EUR-11.DMI.MPI-M-MPI-ESM-LR.historical.r1i1p1,DMI-HIRHAM5,v1,mon,snw,version_no,1432c39a-fcb4-11e9-bc62-8748e6cf89a2,NEU,WCE,MED
CORDEX.output.EUR-11.IPSL.IPSL-IPSL-CM5A-MR.historical.r1i1p1,IPSL-WRF381P,v1,mon,snw,version_no,hdl:21.14103/7602600e-0e6f-4387-acc5-fee7fd94d81a,NEU,WCE,MED
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.historical.r3i1p1,KNMI-RACMO22E,v1,mon,snw,version_no,294ac44c-6911-46ff-8957-32ec47dd996d,NEU,WCE,MED
CORDEX.output.EUR-11.ICTP.MOHC-HadGEM2-ES.historical.r1i1p1,ICTP-RegCM4-6,v1,mon,snw,version_no,f9e37129-5c51-4f44-b120-40ad1f33d97e,NEU,WCE,MED
CORDEX.output.EUR-11.DMI.ICHEC-EC-EARTH.historical.r1i1p1,DMI-HIRHAM5,v1,mon,snw,version_no,cbc7cab0-f2f5-11e8-828c-87a2a7c01142,NEU,WCE,MED
CORDEX.output.EUR-11.CLMcom-ETH.MPI-M-MPI-ESM-LR.historical.r3i1p1,CLMcom-ETH-COSMO-crCLIM-v1-1,v1,mon,snw,version_no,9e68a88c-fe6b-11e9-8676-44a84210b938,NEU,WCE,MED
CORDEX.output.EUR-11.GERICS.NCC-NorESM1-M.historical.r1i1p1,GERICS-REMO2015,v1,mon,snw,version_no,hdl:21.14103/0dd1e78d-c924-4fd9-91f5-05e457a81527,NEU,WCE,MED
CORDEX.output.EUR-11.CLMcom-ETH.MPI-M-MPI-ESM-LR.historical.r2i1p1,CLMcom-ETH-COSMO-crCLIM-v1-1,v1,mon,snw,version_no,a5626444-fae1-11e9-8031-b82a72db0770,NEU,WCE,MED
CORDEX.output.EUR-11.SMHI.MPI-M-MPI-ESM-LR.historical.r2i1p1,SMHI-RCA4,v1,mon,snw,version_no,633203dd-83e6-4f2a-a36c-e3906a0c8c3c,NEU,WCE,MED
CORDEX.output.EUR-11.CLMcom-ETH.MOHC-HadGEM2-ES.historical.r1i1p1,CLMcom-ETH-COSMO-crCLIM-v1-1,v1,mon,snw,version_no,793ecc2c-745d-11ea-8708-d09466354597,NEU,WCE,MED
CORDEX.output.EUR-11.CNRM.MPI-M-MPI-ESM-LR.historical.r1i1p1,CNRM-ALADIN63,v1,mon,snw,version_no,hdl:21.14103/3a84a807-842d-4aec-9b1f-7cbd97ac8e21,NEU,WCE,MED
CORDEX.output.EUR-11.GERICS.ICHEC-EC-EARTH.historical.r12i1p1,GERICS-REMO2015,v1,mon,snw,version_no,56eedd55-0a53-46eb-9098-79256d8b30ef,NEU,WCE,MED
CORDEX.output.EUR-11.DMI.NCC-NorESM1-M.historical.r1i1p1,DMI-HIRHAM5,v2,mon,snw,version_no,5fe1344c-de13-11e6-ab09-bf7158918659,NEU,WCE,MED
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.historical.r12i1p1,KNMI-RACMO22E,v1,mon,snw,version_no,def34d08-ac61-44ee-b580-fd27a62059ae,NEU,WCE,MED
CORDEX.output.EUR-11.MOHC.ICHEC-EC-EARTH.historical.r12i1p1,MOHC-HadREM3-GA7-05,v1,mon,snw,version_no,hdl:21.14103/09c3ab48-e8e5-4b31-8100-ab99d6e878e1,NEU,WCE,MED
CORDEX.output.EUR-11.DMI.ICHEC-EC-EARTH.historical.r12i1p1,DMI-HIRHAM5,v1,mon,snw,version_no,558d768e-cd65-11e8-8219-4f7d592f7e59,NEU,WCE,MED
CORDEX.output.EUR-11.KNMI.MPI-M-MPI-ESM-LR.historical.r1i1p1,KNMI-RACMO22E,v1,mon,snw,version_no,b3c24a45-4d19-41ad-9459-0528f013c886,NEU,WCE,MED
CORDEX.output.EUR-11.KNMI.ICHEC-EC-EARTH.historical.r1i1p1,KNMI-RACMO22E,v1,mon,snw,version_no,none,NEU,WCE,MED
CORDEX.output.EUR-11.IPSL.NCC-NorESM1-M.historical.r1i1p1,IPSL-WRF381P,v1,mon,snw,version_no,hdl:21.14103/60ad858b-a402-4bd5-89ee-246d49ada7de,NEU,WCE,MED
CORDEX.output.EUR-11.GERICS.MPI-M-MPI-ESM-LR.historical.r3i1p1,GERICS-REMO2015,v1,mon,snw,version_no,hdl:21.14103/977cb072-af31-47c7-894f-dd710f8e7177,NEU,WCE,MED
CORDEX.output.EUR-11.MOHC.MPI-M-MPI-ESM-LR.historical.r1i1p1,MOHC-HadREM3-GA7-05,v1,mon,snw,version_no,hdl:21.14103/b2b05cfd-eacc-49d3-b677-6b9c8de0d49a,NEU,WCE,MED
